comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
5,,0,0,qq_41894068,0,2天前,4,false,"之前看到有前辈说要定期写博客,所以决定从现在开始写,算是成长自传体吧,会一直持续到我要离开这个行业为止,希望和大家一起成长,谢谢",blog,https://blog.csdn.net/qq_41894068/article/details/102897109,0,102897109,,,其它,92,"还挺长的,都是关于自己的,而且挺多表情包,流量不够使,就别看了聊聊自己我就是一个普通三本学校的大学生,计算机科学与技术专业的,高考时候英语考了29分,理综还算高点,最后总分比二本线多了二十多分,刚好能上个本科.刚开始呢，选这个专业是我舅舅帮我选的，我舅舅是一个大学的副教授,当时也没什么喜欢的专业,觉得都行,所以我母亲就让舅舅帮我做决定了.上了三年学,到现在,其实真的挺迷茫的,不知道考...",lSunnyll,none,u_c_null,"还挺长的,都是关于自己的,而且挺多表情包,流量不够使,就别看了聊聊自己我就是一个普通三本学校的大学生,计算机科学与技术专业的,高考时候英语考了29分,理综还算高点,最后总分比二本线多了二十多分,刚好能上个本科.刚开始呢，选这个专业是我舅舅帮我选的，我舅舅是一个大学的副教授,当时也没什么喜欢的专业,觉得都行,所以我母亲就让舅舅帮我做决定了.上了三年学,到现在,其实真的挺迷茫的,不知道考...",1573106723,1573106723,https://blog.csdn.net/qq_41894068,https://profile.csdnimg.cn/2/5/4/1_qq_41894068
0,,0,0,weixin_43715601,0,1天前,1,false,第十届蓝桥杯C/C++B组试题水题解析,blog,https://blog.csdn.net/weixin_43715601/article/details/102915143,0,102915143,,,其它,318,第十届蓝桥杯C/C++B组试题水题解析文章目录第十届蓝桥杯C/C++B组试题水题解析试题A:组队这一届蓝桥杯本人没参加，近期才看到题目，拿到的时候就仔细瞅了瞅，敲了会儿代码，没想到几个小时之内就搞定了其中百分之80的题目，我等智商只处于标准线下游的凡人都能达到的水准，大家又何尝不能呢？因此，废话不多说，接下来就带大家探究一番这次比赛中的水题吧~试题A:组队本题总分：5分【问题描...,Ethan Hunt丶,none,u_c_null,第十届蓝桥杯C/C++B组试题水题解析文章目录第十届蓝桥杯C/C++B组试题水题解析试题A:组队这一届蓝桥杯本人没参加，近期才看到题目，拿到的时候就仔细瞅了瞅，敲了会儿代码，没想到几个小时之内就搞定了其中百分之80的题目，我等智商只处于标准线下游的凡人都能达到的水准，大家又何尝不能呢？因此，废话不多说，接下来就带大家探究一番这次比赛中的水题吧~试题A:组队本题总分：5分【问题描...,1573106723,1573106723,https://blog.csdn.net/weixin_43715601,https://profile.csdnimg.cn/6/E/B/1_weixin_43715601
173,,0,0,qq_36903042,0,9天前,1231,false,大学四年，我把私藏的自学「学习网站/实用工具」都贡献出来了,blog,https://blog.csdn.net/qq_36903042/article/details/102792114,0,102792114,,,其它,24322,在分享之前，先说说初学者如何学习编程，这个话题想必非常的重要，要学好编程，给你一些学习网站也好、实用工具也好，但前提是你知道如何去学习它。见过很多初学者，以及小鹿我刚开始学习的时候，也是自己瞎摸索，找不到路子，看什么书？看什么资料？编程的方向太多了，如果确定自己的方向？尤其是上大一、大二甚至大三还没有确定自己到底是学习前端还是后天，每天这学一点，那学一块，掌握那么多，没有一门精通的，去面试的时候...,一只不甘平凡的小鹿,none,u_c_null,在分享之前，先说说初学者如何学习编程，这个话题想必非常的重要，要学好编程，给你一些学习网站也好、实用工具也好，但前提是你知道如何去学习它。见过很多初学者，以及小鹿我刚开始学习的时候，也是自己瞎摸索，找不到路子，看什么书？看什么资料？编程的方向太多了，如果确定自己的方向？尤其是上大一、大二甚至大三还没有确定自己到底是学习前端还是后天，每天这学一点，那学一块，掌握那么多，没有一门精通的，去面试的时候...,1573106723,1573106723,https://blog.csdn.net/qq_36903042,https://profile.csdnimg.cn/0/7/3/1_qq_36903042
234,,0,0,m0_37907797,0,9天前,2836,false,大学四年自学走来，这些私藏的实用工具/学习网站我贡献出来了,blog,https://blog.csdn.net/m0_37907797/article/details/102781027,0,102781027,,,其它,59992,大学四年，看课本是不可能一直看课本的了，对于学习，特别是自学，善于搜索网上的一些资源来辅助，还是非常有必要的，下面我就把这几年私藏的各种资源，网站贡献出来给你们。主要有：电子书搜索、实用工具、在线视频学习网站、非视频学习网站、软件下载、面试/求职必备网站。注意：文中提到的所有资源，文末我都给你整理好了，你们只管拿去，如果觉得不错，转发、分享就是最大的支持了。一、电子书搜索对于大部分程序员...,帅地,none,u_c_null,大学四年，看课本是不可能一直看课本的了，对于学习，特别是自学，善于搜索网上的一些资源来辅助，还是非常有必要的，下面我就把这几年私藏的各种资源，网站贡献出来给你们。主要有：电子书搜索、实用工具、在线视频学习网站、非视频学习网站、软件下载、面试/求职必备网站。注意：文中提到的所有资源，文末我都给你整理好了，你们只管拿去，如果觉得不错，转发、分享就是最大的支持了。一、电子书搜索对于大部分程序员...,1573106723,1573106723,https://blog.csdn.net/m0_37907797,https://profile.csdnimg.cn/9/8/5/1_m0_37907797
17,,0,0,zhongyangzhong,0,10月15日,44,false,2019诺贝尔经济学奖得主：贫穷的本质是什么？,blog,https://blog.csdn.net/zhongyangzhong/article/details/102578044,0,102578044,,,其它,4121,2019年诺贝尔经济学奖，颁给了来自麻省理工学院的阿巴希·巴纳吉（AbhijitVinayakBanerjee）、艾丝特·杜芙若（EstherDuflo）夫妇和哈...,猴子聊人物,none,u_c_null,2019年诺贝尔经济学奖，颁给了来自麻省理工学院的阿巴希&middot;巴纳吉（AbhijitVinayakBanerjee）、艾丝特&middot;杜芙若（EstherDuflo）夫妇和哈...,1573106723,1573106723,https://blog.csdn.net/zhongyangzhong,https://profile.csdnimg.cn/6/C/9/1_zhongyangzhong
7,,0,0,hebtu666,0,3天前,8,true,进程基础,blog,https://blog.csdn.net/hebtu666/article/details/102886268,0,102886268,,,其它,2393,进程的基本概念	程序顺序执行的特征：	1）顺序性：处理机严格按照程序所规定的顺序执行，每一步操作必须在下一步操作开始前执行	2）封闭性：程序在封闭的环境下运行，程序独占资源，资源的状态由程序决定，程序一旦开始执行，外界环境不会影响程序的执行结果。	3）可再现性：只要程序的初始条件和环境相同，程序的执行结果就相同。			程序的并发执行的特征：（顺序执行会浪费资源）	1）间...,hebtu666,none,u_c_null,进程的基本概念	程序顺序执行的特征：	1）顺序性：处理机严格按照程序所规定的顺序执行，每一步操作必须在下一步操作开始前执行	2）封闭性：程序在封闭的环境下运行，程序独占资源，资源的状态由程序决定，程序一旦开始执行，外界环境不会影响程序的执行结果。	3）可再现性：只要程序的初始条件和环境相同，程序的执行结果就相同。			程序的并发执行的特征：（顺序执行会浪费资源）	1）间...,1573106723,1573106723,https://blog.csdn.net/hebtu666,https://profile.csdnimg.cn/B/8/2/1_hebtu666
4,,0,0,KevinAshen,0,1天前,3,false,2018西安邮电大学3g实验室纳新题,blog,https://blog.csdn.net/KevinAshen/article/details/79683596,0,79683596,,,其它,485,"一.基础题1.下面程序输出结果为intmain(void){inta;charc=10;Floatf=100.0;doublex;a=f/=c*=(x=6.5);printf(""%d%d%3.1f%3.1f\n"",a,c,f,x);return0;}解答：实际运行得到结果为1651.56.5...",太阳骑士索拉尔,none,u_c_null,"一.基础题1.下面程序输出结果为intmain(void){inta;charc=10;Floatf=100.0;doublex;a=f/=c*=(x=6.5);printf(&quot;%d%d%3.1f%3.1f\n&quot;,a,c,f,x);return0;}解答：实际运行得到结果为1651.56.5...",1573106723,1573106723,https://blog.csdn.net/KevinAshen,https://profile.csdnimg.cn/E/D/5/1_kevinashen
3,,0,0,qq_42369166,0,1天前,1,false,深入理解数据结构,blog,https://blog.csdn.net/qq_42369166/article/details/102922624,0,102922624,,,其它,83,深入理解数据结构此文章只是结合自己的认识，不断学习持续更新中，仅供参考。一、数据结构介绍数据结构是人们对数据存储的需求，所以产生对数据的特点分析，进而产生数据结构。计算机可以大量对的数据进行处理，所以产生计算机的数据存储结构，这就是数据结构。二、计算机存储方式由于计算机硬件（存储器）决定计算机的存储方式，所以数据结构离不开计算机的存储结构。计算机的存储方式（硬件）：计算机CPU通过地址...,逝眼云烟,none,u_c_null,深入理解数据结构此文章只是结合自己的认识，不断学习持续更新中，仅供参考。一、数据结构介绍数据结构是人们对数据存储的需求，所以产生对数据的特点分析，进而产生数据结构。计算机可以大量对的数据进行处理，所以产生计算机的数据存储结构，这就是数据结构。二、计算机存储方式由于计算机硬件（存储器）决定计算机的存储方式，所以数据结构离不开计算机的存储结构。计算机的存储方式（硬件）：计算机CPU通过地址...,1573106723,1573106723,https://blog.csdn.net/qq_42369166,https://profile.csdnimg.cn/B/D/9/1_qq_42369166
220,,0,0,harvic880925,0,09月27日,695,false,对计算机专业来说学历真的重要吗？,blog,https://blog.csdn.net/harvic880925/article/details/101511637,0,101511637,,,其它,63517,我本科学校是渣渣二本，研究生学校是985，现在毕业五年，校招笔试、面试，社招面试参加了两年了，就我个人的经历来说下这个问题。这篇文章很长，但绝对是精华，相信我，读完以后，你会知道学历不好的解决方案，记得帮我点赞哦。先说结论，无论赞不赞同，它本质就是这样：对于技术类工作而言，学历五年以内非常重要，但有办法弥补。五年以后，不重要。目录：张雪峰讲述的事实	我看到的事实	为什么会这样...,启舰,none,u_c_null,我本科学校是渣渣二本，研究生学校是985，现在毕业五年，校招笔试、面试，社招面试参加了两年了，就我个人的经历来说下这个问题。这篇文章很长，但绝对是精华，相信我，读完以后，你会知道学历不好的解决方案，记得帮我点赞哦。先说结论，无论赞不赞同，它本质就是这样：对于技术类工作而言，学历五年以内非常重要，但有办法弥补。五年以后，不重要。目录：张雪峰讲述的事实	我看到的事实	为什么会这样...,1573106723,1573106723,https://blog.csdn.net/harvic880925,https://profile.csdnimg.cn/0/D/3/1_harvic880925
0,,0,0,qq_43239560,0,20小时前,2,false,Linux的端口和套接字,blog,https://blog.csdn.net/qq_43239560/article/details/102938976,0,102938976,,,其它,19,Linux的端口是一个逻辑概念，其由TCP/IP协议定义，是一个0–65535之间的数字，可以分为常用的“固定”端口和通用端口两个部分。“固定”端口是指一些常用的软件或者TCP/IP协议中确定和公布的，通常来说不会被其他程序使用。Linux中的常见“固定”端口和对应的协议协议端口号FTP21TELNET23TFTP69SNMP16...,Cassie866,none,u_c_null,Linux的端口是一个逻辑概念，其由TCP/IP协议定义，是一个0&ndash;65535之间的数字，可以分为常用的&ldquo;固定&rdquo;端口和通用端口两个部分。&ldquo;固定&rdquo;端口是指一些常用的软件或者TCP/IP协议中确定和公布的，通常来说不会被其他程序使用。Linux中的常见&ldquo;固定&rdquo;端口和对应的协议协议端口号FTP21TELNET23TFTP69SNMP16...,1573106723,1573106723,https://blog.csdn.net/qq_43239560,https://profile.csdnimg.cn/3/3/1/1_qq_43239560
0,,0,0,qq_43188920,0,22小时前,0,false,LED背光源照明技术迅速发展,blog,https://blog.csdn.net/qq_43188920/article/details/93733203,0,93733203,,,其它,6,LED背光源技术发展快速，已经逐渐缩小与国际先进水平的差距，从某一方面来讲，甚至我国的技术已经超过了海外，取得领先地位。一开始LED技术的成本是非常高的，所需技术和材料，都局限了LED技术普及，不过目前逐渐解决这个难题。在LED技术不断创新发展下，设备和材料成本已经大大降低。随着LED技术的提升，LED应用领域越发官广泛，但小编相信，随着以后的发展，越来越多的场合，出现LED技术，出现LED产品...,晶拓,none,u_c_null,LED背光源技术发展快速，已经逐渐缩小与国际先进水平的差距，从某一方面来讲，甚至我国的技术已经超过了海外，取得领先地位。一开始LED技术的成本是非常高的，所需技术和材料，都局限了LED技术普及，不过目前逐渐解决这个难题。在LED技术不断创新发展下，设备和材料成本已经大大降低。随着LED技术的提升，LED应用领域越发官广泛，但小编相信，随着以后的发展，越来越多的场合，出现LED技术，出现LED产品...,1573106726,1573106726,https://blog.csdn.net/qq_43188920,https://profile.csdnimg.cn/F/2/5/1_qq_43188920
0,,0,0,weixin_43724742,0,18小时前,1,false,WMS,blog,https://blog.csdn.net/weixin_43724742/article/details/90579550,0,90579550,,,其它,42,WMS,weixin_43724742,none,u_c_null,WMS,1573106726,1573106726,https://blog.csdn.net/weixin_43724742,https://profile.csdnimg.cn/6/F/5/1_weixin_43724742
4,,0,0,qq_41976613,0,06月11日,3,false,android studio的安装，史上最详细(超多图)！！,blog,https://blog.csdn.net/qq_41976613/article/details/91432304,0,91432304,,,其它,2697,androidstudio的安装，史上最详细！！欢迎前来观看，感觉有用就点波关注吧！custom欢迎前来观看，感觉有用就点波关注吧！1、首先下载Androidstudio安装包，可以从http://www.android-studio.org/下载最新版本，这里采用3.0版本进行演示，对应安装包为android-studio-ide-183.5522156-windows，...,河大灬辉のcsdn,none,u_c_null,androidstudio的安装，史上最详细！！欢迎前来观看，感觉有用就点波关注吧！custom欢迎前来观看，感觉有用就点波关注吧！1、首先下载Androidstudio安装包，可以从http://www.android-studio.org/下载最新版本，这里采用3.0版本进行演示，对应安装包为android-studio-ide-183.5522156-windows，...,1573106726,1573106726,https://blog.csdn.net/qq_41976613,https://profile.csdnimg.cn/E/0/1/1_qq_41976613
0,,0,0,woshizisezise,0,08月08日,0,false,Android实现真正的344格式化手机号码输入框,blog,https://blog.csdn.net/woshizisezise/article/details/93182107,0,93182107,,,其它,6531,前言：在最近一个项目的登录页上，输入手机号码这个输入框，UI稿要求显示344样式的格式化手机号码，例如“13012345678”，在之前其实也有过类似的需求，但是在实现344格式化手机号码的过程中或多或少碰到不少坑，当时也没有深究，以项目排期紧为由将需求拍回去了，折中的方案是设置输入框的android:inputType=“phone”，android:maxLength=“11”，这是最常...,胖子爱你520,none,u_c_null,前言：在最近一个项目的登录页上，输入手机号码这个输入框，UI稿要求显示344样式的格式化手机号码，例如&ldquo;13012345678&rdquo;，在之前其实也有过类似的需求，但是在实现344格式化手机号码的过程中或多或少碰到不少坑，当时也没有深究，以项目排期紧为由将需求拍回去了，折中的方案是设置输入框的android:inputType=&ldquo;phone&rdquo;，android:maxLength=&ldquo;11&rdquo;，这是最常...,1573106726,1573106726,https://blog.csdn.net/woshizisezise,https://profile.csdnimg.cn/E/C/D/1_woshizisezise
6,,0,0,Y74364,0,07月16日,28,false,android studio安装教程,blog,https://blog.csdn.net/Y74364/article/details/96121530,0,96121530,,,其它,27829,百度搜索Androidstudio，或者直接输入http://www.android-studio.org进入这个页面根据这个下载相应的安装包或者压缩包。这里演示安装64位的androidstudio下载完成后直接双击安装包，就会出来下面这个界面点击Next点击Next点击Next点击i...,KKKK??,none,u_c_null,百度搜索Androidstudio，或者直接输入http://www.android-studio.org进入这个页面根据这个下载相应的安装包或者压缩包。这里演示安装64位的androidstudio下载完成后直接双击安装包，就会出来下面这个界面点击Next点击Next点击Next点击i...,1573106726,1573106726,https://blog.csdn.net/Y74364,https://profile.csdnimg.cn/D/4/2/1_y74364
10,,0,0,weixin_40611659,0,07月09日,21,false,关于Android 10.0适配，看这篇就够了,blog,https://blog.csdn.net/weixin_40611659/article/details/95174124,0,95174124,,,其它,25415,AndroidQBeta刚出，按照惯例国内是半年内不用理睬Q的，但是OPPO的一封要求适配Q的邮件要求尽快完成相关适配，不然应用会被下架。本文将从三个角度介绍AndroidQ的部分适配问题，也是大家开发适配过程中大概率会遇到的问题：Q行为变更：所有应用（不管targetSdk是多少，对所有跑在Q设备上的应用均有影响）	Q行为变更：以AndroidQ为目标平台的应用（t...,冯旭_Android,none,u_c_null,AndroidQBeta刚出，按照惯例国内是半年内不用理睬Q的，但是OPPO的一封要求适配Q的邮件要求尽快完成相关适配，不然应用会被下架。本文将从三个角度介绍AndroidQ的部分适配问题，也是大家开发适配过程中大概率会遇到的问题：Q行为变更：所有应用（不管targetSdk是多少，对所有跑在Q设备上的应用均有影响）	Q行为变更：以AndroidQ为目标平台的应用（t...,1573106726,1573106726,https://blog.csdn.net/weixin_40611659,https://profile.csdnimg.cn/5/6/8/1_weixin_40611659
2,,0,0,weixin_40420578,0,09月06日,2,false,完美解决：Project needs to be converted to androidx.* dependencies,blog,https://blog.csdn.net/weixin_40420578/article/details/100582094,0,100582094,,,其它,4663,"AndroidStudio升级到3.5后，原先项目引入的是android，现在新建module时有Projectneedstobeconvertedtoandroidx.*dependencies，而且Finish是灰色，无法创建，现在提供两种解决方法：方法一：把整个项目升级到AndroidX,可参考我的另外一篇博客：https://blog.csdn.net/weixin_4...",週莫,none,u_c_null,"AndroidStudio升级到3.5后，原先项目引入的是android，现在新建module时有Projectneedstobeconvertedtoandroidx.*dependencies，而且Finish是灰色，无法创建，现在提供两种解决方法：方法一：把整个项目升级到AndroidX,可参考我的另外一篇博客：https://blog.csdn.net/weixin_4...",1573106726,1573106726,https://blog.csdn.net/weixin_40420578,https://profile.csdnimg.cn/5/E/6/1_weixin_40420578
